station,date,avg_AQI,AQI_category,PM2_5,PM10,SO2,NO2,CO,O3
Guanyuan,2016-07-18,169.0,Unhealthy,126.33333333333333,127.95833333333333,5.541666666666667,55.666666666666664,1204.1666666666667,92.58333333333333
Guanyuan,2016-07-19,131.0,Unhealthy for Sensitive Groups,121.83333333333333,124.08333333333333,3.625,54.166666666666664,1450.0,32.208333333333336
Guanyuan,2016-07-20,130.0,Unhealthy for Sensitive Groups,47.291666666666664,47.291666666666664,2.0,22.25,866.6666666666666,46.375
Guanyuan,2016-07-21,87.0,Moderate,44.875,45.75,2.0,35.791666666666664,1020.8333333333334,33.166666666666664
Guanyuan,2016-07-22,148.0,Unhealthy for Sensitive Groups,135.125,110.20833333333333,2.0,41.8125,1222.9166666666667,82.02083333333333
Guanyuan,2016-07-23,144.0,Unhealthy for Sensitive Groups,111.3,160.27083333333334,3.625,35.333333333333336,1283.3333333333333,110.45833333333333
Guanyuan,2016-07-24,154.0,Unhealthy,90.90833333333335,106.625,2.2083333333333335,33.208333333333336,954.1666666666666,109.58333333333333
Guanyuan,2016-07-25,129.0,Unhealthy for Sensitive Groups,48.916666666666664,50.666666666666664,7.5625,28.104166666666668,933.3333333333334,64.0
Guanyuan,2016-07-26,104.0,Unhealthy for Sensitive Groups,20.041666666666668,30.75,5.041666666666667,19.25,500.0,99.625
Guanyuan,2016-07-27,130.0,Unhealthy for Sensitive Groups,56.75,82.58333333333333,2.0833333333333335,42.75,804.1666666666666,122.08333333333333
Guanyuan,2016-07-28,130.0,Unhealthy for Sensitive Groups,55.375,65.75,2.375,43.0,720.6989247311827,98.5
Guanyuan,2016-07-29,163.0,Unhealthy,129.08333333333334,131.95833333333334,4.75,39.875,946.2365591397848,124.41666666666667
Guanyuan,2016-07-30,170.0,Unhealthy,143.47916666666666,144.1875,6.520833333333333,34.854166666666664,997.8494623655914,76.64583333333333
Guanyuan,2016-07-31,137.0,Unhealthy for Sensitive Groups,63.791666666666664,64.58333333333333,2.4166666666666665,41.958333333333336,1049.4623655913979,67.83333333333333
Guanyuan,2016-08-01,123.0,Unhealthy for Sensitive Groups,82.79166666666667,86.95833333333333,7.041666666666667,35.958333333333336,1373.252688172043,106.70833333333333
Guanyuan,2016-08-02,126.0,Unhealthy for Sensitive Groups,65.27083333333333,71.02083333333333,5.25,39.604166666666664,1150.0,97.41666666666667
Guanyuan,2016-08-03,136.0,Unhealthy for Sensitive Groups,59.541666666666664,81.83333333333333,7.291666666666667,39.416666666666664,975.0,137.45833333333334
Guanyuan,2016-08-04,132.0,Unhealthy for Sensitive Groups,101.625,115.875,2.4166666666666665,38.666666666666664,1366.6666666666667,134.54166666666666
Guanyuan,2016-08-05,149.0,Unhealthy for Sensitive Groups,61.166666666666664,69.83333333333333,2.0416666666666665,31.875,883.3333333333334,101.66666666666667
Guanyuan,2016-08-06,146.0,Unhealthy for Sensitive Groups,100.25,110.41666666666667,2.0,31.375,979.1666666666666,102.0
Guanyuan,2016-08-07,117.0,Unhealthy for Sensitive Groups,19.791666666666668,23.916666666666668,2.0,17.541666666666668,604.1666666666666,87.79166666666667
Guanyuan,2016-08-08,107.0,Unhealthy for Sensitive Groups,35.0,46.333333333333336,2.875,31.291666666666668,837.5,94.41666666666667
Guanyuan,2016-08-09,128.0,Unhealthy for Sensitive Groups,44.458333333333336,68.375,5.916666666666667,48.541666666666664,1091.6666666666667,100.875
Guanyuan,2016-08-10,131.0,Unhealthy for Sensitive Groups,79.5,94.125,4.166666666666667,26.0,887.5,103.91666666666667
Guanyuan,2016-08-11,144.0,Unhealthy for Sensitive Groups,83.875,100.83333333333333,6.541666666666667,26.75,966.6666666666666,101.66666666666667
Guanyuan,2016-08-12,131.0,Unhealthy for Sensitive Groups,62.875,74.0,8.458333333333334,35.958333333333336,950.0,51.583333333333336
Guanyuan,2016-08-13,99.0,Moderate,26.083333333333332,37.875,8.541666666666666,52.958333333333336,841.6666666666666,19.708333333333332
Guanyuan,2016-08-14,110.0,Unhealthy for Sensitive Groups,22.833333333333332,48.916666666666664,3.9166666666666665,45.875,658.3333333333334,83.79166666666667
Guanyuan,2016-08-15,107.0,Unhealthy for Sensitive Groups,20.875,32.916666666666664,2.0833333333333335,33.75,566.6666666666666,62.083333333333336
Guanyuan,2016-08-16,104.0,Unhealthy for Sensitive Groups,26.291666666666668,41.041666666666664,2.0833333333333335,38.375,675.0,75.0
Guanyuan,2016-08-17,107.0,Unhealthy for Sensitive Groups,65.70833333333333,92.95833333333333,3.2916666666666665,69.5,1154.1666666666667,30.75
Guanyuan,2016-08-18,102.0,Unhealthy for Sensitive Groups,84.25,84.25,2.0416666666666665,52.666666666666664,1750.0,20.166666666666668
Guanyuan,2016-08-19,80.0,Moderate,21.375,29.25,2.0,31.791666666666668,1070.8333333333333,71.41666666666667
Guanyuan,2016-08-20,125.0,Unhealthy for Sensitive Groups,63.958333333333336,77.0,2.0416666666666665,41.75,1208.3333333333333,115.33333333333333
Guanyuan,2016-08-21,143.0,Unhealthy for Sensitive Groups,54.666666666666664,78.70833333333333,2.4583333333333335,48.791666666666664,1004.1666666666666,128.75
Guanyuan,2016-08-22,128.0,Unhealthy for Sensitive Groups,43.916666666666664,58.291666666666664,5.833333333333333,31.666666666666668,825.0,112.33333333333333
Guanyuan,2016-08-23,126.0,Unhealthy for Sensitive Groups,71.20833333333333,96.70833333333333,7.666666666666667,45.958333333333336,870.8333333333334,88.79166666666667
Guanyuan,2016-08-24,141.0,Unhealthy for Sensitive Groups,82.91666666666667,97.25,5.25,54.583333333333336,1108.3333333333333,82.75
Guanyuan,2016-08-25,114.0,Unhealthy for Sensitive Groups,22.916666666666668,31.5,2.625,33.083333333333336,504.1666666666667,50.041666666666664
Guanyuan,2016-08-26,86.0,Moderate,12.583333333333334,28.333333333333332,2.0,33.333333333333336,325.0,53.541666666666664
Guanyuan,2016-08-27,95.0,Moderate,16.875,52.75,2.5416666666666665,46.541666666666664,466.6666666666667,35.208333333333336
Guanyuan,2016-08-28,91.0,Moderate,13.0,34.583333333333336,2.4166666666666665,33.833333333333336,308.3333333333333,52.166666666666664
Guanyuan,2016-08-29,103.0,Unhealthy for Sensitive Groups,21.979166666666668,50.791666666666664,2.7083333333333335,62.833333333333336,464.5833333333333,59.104166666666664
Guanyuan,2016-08-30,124.0,Unhealthy for Sensitive Groups,32.375,72.41666666666667,3.5833333333333335,61.083333333333336,645.8333333333334,97.79166666666667
Guanyuan,2016-08-31,109.0,Unhealthy for Sensitive Groups,18.75,38.458333333333336,3.1666666666666665,52.208333333333336,387.5,46.291666666666664
Guanyuan,2016-09-01,89.0,Moderate,8.916666666666666,34.583333333333336,2.1666666666666665,34.583333333333336,283.3333333333333,40.625
Guanyuan,2016-09-02,88.0,Moderate,16.166666666666668,38.0,2.0,38.958333333333336,391.6666666666667,24.541666666666668
Guanyuan,2016-09-03,101.0,Unhealthy for Sensitive Groups,22.625,48.041666666666664,2.625,38.666666666666664,500.0,72.70833333333333
Guanyuan,2016-09-04,138.0,Unhealthy for Sensitive Groups,76.25,107.0,6.5,52.75,916.6666666666666,95.16666666666667
Guanyuan,2016-09-05,116.0,Unhealthy for Sensitive Groups,29.0,43.666666666666664,2.0416666666666665,35.041666666666664,545.8333333333334,81.20833333333333
Guanyuan,2016-09-06,101.0,Unhealthy for Sensitive Groups,22.291666666666668,37.611979166666664,3.0208333333333335,52.885416666666664,581.5104166666666,35.643229166666664
Guanyuan,2016-09-07,116.0,Unhealthy for Sensitive Groups,44.708333333333336,70.95052083333333,7.270833333333333,50.114583333333336,737.2395833333334,73.75260416666667
Guanyuan,2016-09-08,108.0,Unhealthy for Sensitive Groups,25.75,40.25,3.1666666666666665,55.25,625.0,43.333333333333336
Guanyuan,2016-09-09,97.0,Moderate,21.333333333333332,38.916666666666664,3.0,55.208333333333336,558.3333333333334,11.0
Guanyuan,2016-09-10,87.0,Moderate,17.583333333333332,33.458333333333336,2.2083333333333335,49.75,541.6666666666666,3.5
Guanyuan,2016-09-11,103.0,Unhealthy for Sensitive Groups,35.25,40.0,2.3333333333333335,30.666666666666668,900.0,79.375
Guanyuan,2016-09-12,106.0,Unhealthy for Sensitive Groups,34.75,41.791666666666664,2.0,30.0,908.3333333333334,83.625
Guanyuan,2016-09-13,126.0,Unhealthy for Sensitive Groups,84.29166666666667,96.25,3.625,60.729166666666664,1029.1666666666667,57.333333333333336
Guanyuan,2016-09-14,161.0,Unhealthy,101.125,107.95833333333333,4.875,58.625,983.3333333333334,81.08333333333333
Guanyuan,2016-09-15,143.0,Unhealthy for Sensitive Groups,73.41666666666667,93.83333333333333,4.166666666666667,50.458333333333336,904.1666666666666,90.29166666666667
Guanyuan,2016-09-16,179.0,Unhealthy,137.16666666666666,148.79166666666666,5.166666666666667,44.375,1237.5,98.875
Guanyuan,2016-09-17,135.0,Unhealthy for Sensitive Groups,45.583333333333336,56.375,3.0833333333333335,42.375,854.1666666666666,39.0
Guanyuan,2016-09-18,91.0,Moderate,22.583333333333332,24.25,2.0,38.916666666666664,654.1666666666666,17.416666666666668
Guanyuan,2016-09-19,86.0,Moderate,12.875,18.708333333333332,2.0,40.083333333333336,445.8333333333333,27.708333333333332
Guanyuan,2016-09-20,93.0,Moderate,22.125,38.75,2.1666666666666665,48.75,554.1666666666666,43.916666666666664
Guanyuan,2016-09-21,108.0,Unhealthy for Sensitive Groups,67.08333333333333,111.20833333333333,3.8333333333333335,94.16666666666667,966.6666666666666,15.666666666666666
Guanyuan,2016-09-22,148.0,Unhealthy for Sensitive Groups,107.33333333333333,138.33333333333334,6.75,79.79166666666667,941.6666666666666,49.166666666666664
Guanyuan,2016-09-23,169.0,Unhealthy,124.25,132.33333333333334,4.666666666666667,54.208333333333336,1166.6666666666667,112.16666666666667
Guanyuan,2016-09-24,155.0,Unhealthy,124.29166666666667,157.66666666666666,4.916666666666667,65.45833333333333,1158.3333333333333,91.25
Guanyuan,2016-09-25,141.0,Unhealthy for Sensitive Groups,169.41666666666666,199.70833333333334,3.75,65.04166666666667,1525.0,74.70833333333333
Guanyuan,2016-09-26,118.0,Unhealthy for Sensitive Groups,63.0,68.20833333333333,2.2916666666666665,56.208333333333336,1308.3333333333333,48.0
Guanyuan,2016-09-27,89.0,Moderate,31.208333333333332,44.5,2.3333333333333335,35.791666666666664,700.0,36.625
Guanyuan,2016-09-28,88.0,Moderate,16.833333333333332,31.458333333333332,7.791666666666667,48.75,487.5,27.083333333333332
Guanyuan,2016-09-29,107.0,Unhealthy for Sensitive Groups,54.333333333333336,94.08333333333333,7.458333333333333,65.375,629.1666666666666,45.416666666666664
Guanyuan,2016-09-30,154.0,Unhealthy,105.91666666666667,155.25,8.958333333333334,85.54166666666667,904.1666666666666,70.45833333333333
Guanyuan,2016-10-01,160.0,Unhealthy,164.41666666666666,211.08333333333334,15.333333333333334,107.5,1508.3333333333333,52.583333333333336
Guanyuan,2016-10-02,169.0,Unhealthy,191.66666666666666,217.83333333333334,8.041666666666666,86.875,1412.5,65.875
Guanyuan,2016-10-03,171.0,Unhealthy,121.41666666666667,141.29166666666666,3.7916666666666665,63.083333333333336,1170.8333333333333,61.666666666666664
Guanyuan,2016-10-04,111.0,Unhealthy for Sensitive Groups,36.333333333333336,53.375,2.2083333333333335,41.583333333333336,1025.0,22.083333333333332
Guanyuan,2016-10-05,100.0,Moderate,59.791666666666664,69.41666666666667,2.4166666666666665,49.791666666666664,1216.6666666666667,23.5
Guanyuan,2016-10-06,62.0,Moderate,73.41666666666667,93.04166666666667,4.25,57.875,1616.6666666666667,5.625
Guanyuan,2016-10-07,45.0,Good,41.708333333333336,41.833333333333336,2.0,47.708333333333336,1620.8333333333333,10.208333333333334
Guanyuan,2016-10-08,80.0,Moderate,12.375,22.5,2.0,32.791666666666664,429.1666666666667,40.833333333333336
Guanyuan,2016-10-09,92.0,Moderate,33.125,63.958333333333336,5.458333333333333,55.5,641.6666666666666,13.916666666666666
Guanyuan,2016-10-10,106.0,Unhealthy for Sensitive Groups,93.4375,141.39583333333334,10.979166666666666,84.25,1131.25,10.479166666666666
Guanyuan,2016-10-11,119.0,Unhealthy for Sensitive Groups,119.29166666666667,139.875,7.0,72.66666666666667,1383.3333333333333,25.291666666666668
Guanyuan,2016-10-12,135.0,Unhealthy for Sensitive Groups,76.83333333333333,103.70833333333333,4.041666666666667,65.79166666666667,1054.1666666666667,27.291666666666668
Guanyuan,2016-10-13,111.0,Unhealthy for Sensitive Groups,161.0,188.625,5.125,85.33333333333333,1575.0,31.625
Guanyuan,2016-10-14,127.0,Unhealthy for Sensitive Groups,249.95833333333334,266.8333333333333,7.916666666666667,111.79166666666667,2070.8333333333335,26.75
Guanyuan,2016-10-15,126.0,Unhealthy for Sensitive Groups,208.33333333333334,224.54166666666666,4.770833333333333,111.0625,2070.8333333333335,2.0
Guanyuan,2016-10-16,149.0,Unhealthy for Sensitive Groups,113.29166666666667,115.04166666666667,3.5,64.95833333333333,866.6666666666666,25.541666666666668
Guanyuan,2016-10-17,132.0,Unhealthy for Sensitive Groups,74.83333333333333,96.375,2.5416666666666665,60.958333333333336,875.0,25.208333333333332
Guanyuan,2016-10-18,84.0,Moderate,135.625,189.91666666666666,5.208333333333333,81.875,1670.8333333333333,5.708333333333333
Guanyuan,2016-10-19,111.0,Unhealthy for Sensitive Groups,206.4375,216.875,7.479166666666667,92.02083333333333,2247.9166666666665,10.833333333333334
Guanyuan,2016-10-20,133.0,Unhealthy for Sensitive Groups,99.29166666666667,128.16666666666666,10.625,63.958333333333336,1841.6666666666667,12.625
Guanyuan,2016-10-21,103.0,Unhealthy for Sensitive Groups,44.666666666666664,45.291666666666664,2.1666666666666665,43.166666666666664,954.1666666666666,15.666666666666666
Guanyuan,2016-10-22,88.0,Moderate,16.166666666666668,20.708333333333332,2.0,35.041666666666664,683.3333333333334,14.5
Guanyuan,2016-10-23,87.0,Moderate,30.25,48.083333333333336,5.208333333333333,49.333333333333336,662.5,16.416666666666668
Guanyuan,2016-10-24,103.0,Unhealthy for Sensitive Groups,64.375,121.625,4.791666666666667,62.833333333333336,1200.0,2.0
Guanyuan,2016-10-25,129.0,Unhealthy for Sensitive Groups,98.45833333333333,142.875,3.2083333333333335,81.20833333333333,1425.0,2.0833333333333335
Guanyuan,2016-10-26,108.0,Unhealthy for Sensitive Groups,49.458333333333336,90.66666666666667,3.2916666666666665,55.458333333333336,833.3333333333334,16.708333333333332
Guanyuan,2016-10-27,65.0,Moderate,31.916666666666668,57.291666666666664,6.5,55.583333333333336,1108.3333333333333,3.5
Guanyuan,2016-10-28,88.0,Moderate,13.333333333333334,24.416666666666668,3.3333333333333335,42.541666666666664,412.5,22.791666666666668
Guanyuan,2016-10-29,87.0,Moderate,22.625,54.0,5.583333333333333,50.041666666666664,479.1666666666667,17.208333333333332
Guanyuan,2016-10-30,105.0,Unhealthy for Sensitive Groups,47.041666666666664,93.91666666666667,6.375,48.416666666666664,779.1666666666666,17.416666666666668
Guanyuan,2016-10-31,89.0,Moderate,7.041666666666667,20.416666666666668,4.5,19.5,275.0,38.583333333333336
Guanyuan,2016-11-01,89.0,Moderate,39.25,68.91666666666667,11.333333333333334,52.270833333333336,695.8333333333334,17.145833333333332
Guanyuan,2016-11-02,122.0,Unhealthy for Sensitive Groups,111.41666666666667,166.875,13.958333333333334,86.45833333333333,1445.8333333333333,8.25
Guanyuan,2016-11-03,106.0,Unhealthy for Sensitive Groups,192.45833333333334,258.2916666666667,9.625,107.125,2570.8333333333335,4.125
Guanyuan,2016-11-04,139.0,Unhealthy for Sensitive Groups,272.5416666666667,338.0,7.125,127.16666666666667,3500.0,4.041666666666667
Guanyuan,2016-11-05,134.0,Unhealthy for Sensitive Groups,201.58333333333334,221.375,5.375,99.79166666666667,3200.0,17.458333333333332
Guanyuan,2016-11-06,138.0,Unhealthy for Sensitive Groups,70.83333333333333,77.79166666666667,11.458333333333334,51.375,1020.8333333333334,26.375
Guanyuan,2016-11-07,115.0,Unhealthy for Sensitive Groups,41.75,53.125,4.125,45.791666666666664,775.0,19.791666666666668
Guanyuan,2016-11-08,92.0,Moderate,37.25,65.83333333333333,8.0,55.958333333333336,729.1666666666666,14.041666666666666
Guanyuan,2016-11-09,82.0,Moderate,162.375,221.625,15.166666666666666,92.83333333333333,2562.5,2.0
Guanyuan,2016-11-10,114.0,Unhealthy for Sensitive Groups,162.5,179.75,8.833333333333334,71.29166666666667,1679.1666666666667,6.0
Guanyuan,2016-11-11,91.0,Moderate,98.95833333333333,149.375,8.0,74.625,1895.8333333333333,5.166666666666667
Guanyuan,2016-11-12,90.0,Moderate,81.41666666666667,137.0,11.333333333333334,71.0,1604.1666666666667,9.375
Guanyuan,2016-11-13,75.0,Moderate,109.25,166.95833333333334,10.958333333333334,74.25,2170.8333333333335,2.0416666666666665
Guanyuan,2016-11-14,121.0,Unhealthy for Sensitive Groups,49.166666666666664,121.125,3.9583333333333335,43.708333333333336,891.6666666666666,32.833333333333336
Guanyuan,2016-11-15,79.0,Moderate,39.375,70.875,11.708333333333334,61.833333333333336,1279.1666666666667,10.541666666666666
Guanyuan,2016-11-16,71.0,Moderate,105.83333333333333,158.54166666666666,19.958333333333332,84.125,2208.3333333333335,7.416666666666667
Guanyuan,2016-11-17,107.0,Unhealthy for Sensitive Groups,114.83333333333333,161.875,22.166666666666668,69.25,2270.8333333333335,2.9166666666666665
Guanyuan,2016-11-18,106.0,Unhealthy for Sensitive Groups,200.625,290.4583333333333,21.375,90.29166666666667,3895.8333333333335,2.0
Guanyuan,2016-11-19,121.0,Unhealthy for Sensitive Groups,139.58333333333334,177.20833333333334,11.0,71.04166666666667,1937.5,16.833333333333332
Guanyuan,2016-11-20,84.0,Moderate,59.625,63.708333333333336,3.3333333333333335,44.208333333333336,1154.1666666666667,6.375
Guanyuan,2016-11-21,92.0,Moderate,9.625,17.75,3.0833333333333335,18.666666666666668,400.0,48.666666666666664
Guanyuan,2016-11-22,83.0,Moderate,9.041666666666666,22.125,5.5,22.791666666666668,329.1666666666667,39.375
Guanyuan,2016-11-23,86.0,Moderate,18.916666666666668,35.25,10.333333333333334,37.708333333333336,458.3333333333333,23.208333333333332
Guanyuan,2016-11-24,99.0,Moderate,83.0,105.20833333333333,21.416666666666668,67.16666666666667,922.9166666666666,10.416666666666666
Guanyuan,2016-11-25,104.0,Unhealthy for Sensitive Groups,178.79166666666666,222.375,31.708333333333332,101.04166666666667,1900.0,2.4166666666666665
Guanyuan,2016-11-26,143.0,Unhealthy for Sensitive Groups,293.5416666666667,387.4166666666667,32.583333333333336,127.54166666666667,2841.6666666666665,3.6666666666666665
Guanyuan,2016-11-27,156.0,Unhealthy,58.125,79.33333333333333,8.791666666666666,50.958333333333336,429.1666666666667,30.916666666666668
Guanyuan,2016-11-28,70.0,Moderate,64.9375,92.39583333333333,21.916666666666668,79.41666666666667,1189.5833333333333,4.375
Guanyuan,2016-11-29,73.0,Moderate,108.75,160.08333333333334,31.0,87.95833333333333,2883.3333333333335,2.0833333333333335
Guanyuan,2016-11-30,104.0,Unhealthy for Sensitive Groups,95.58333333333333,142.70833333333334,18.791666666666668,72.0,2154.1666666666665,18.916666666666668
Guanyuan,2016-12-01,105.0,Unhealthy for Sensitive Groups,35.0,51.958333333333336,12.666666666666666,49.541666666666664,758.3333333333334,37.416666666666664
Guanyuan,2016-12-02,67.0,Moderate,106.125,131.04166666666666,24.75,91.75,1912.5,4.791666666666667
Guanyuan,2016-12-03,104.0,Unhealthy for Sensitive Groups,192.91666666666666,225.45833333333334,32.583333333333336,115.0,3383.3333333333335,3.9583333333333335
Guanyuan,2016-12-04,157.0,Unhealthy,301.0,346.75,21.875,121.70833333333333,4008.3333333333335,5.0
Guanyuan,2016-12-05,141.0,Unhealthy for Sensitive Groups,46.375,66.58333333333333,9.25,47.041666666666664,954.1666666666666,26.458333333333332
Guanyuan,2016-12-06,64.0,Moderate,95.70833333333333,130.54166666666666,29.083333333333332,97.83333333333333,2362.5,2.1666666666666665
Guanyuan,2016-12-07,100.0,Moderate,134.95833333333334,179.29166666666666,30.291666666666668,108.33333333333333,2666.6666666666665,3.1666666666666665
Guanyuan,2016-12-08,127.0,Unhealthy for Sensitive Groups,98.375,139.58333333333334,16.791666666666668,62.708333333333336,1845.8333333333333,29.833333333333332
Guanyuan,2016-12-09,98.0,Moderate,24.75,38.583333333333336,11.041666666666666,45.291666666666664,725.0,26.791666666666668
Guanyuan,2016-12-10,101.0,Unhealthy for Sensitive Groups,48.333333333333336,67.625,16.958333333333332,68.5,1237.5,5.583333333333333
Guanyuan,2016-12-11,81.0,Moderate,168.70833333333334,209.5,41.666666666666664,106.0,3508.3333333333335,2.2083333333333335
Guanyuan,2016-12-12,127.0,Unhealthy for Sensitive Groups,212.0,229.04166666666666,44.041666666666664,100.625,2387.5,4.416666666666667
Guanyuan,2016-12-13,122.0,Unhealthy for Sensitive Groups,46.625,50.125,11.833333333333334,53.708333333333336,929.1666666666666,19.791666666666668
Guanyuan,2016-12-14,91.0,Moderate,27.708333333333332,35.583333333333336,12.041666666666666,47.958333333333336,650.0,22.25
Guanyuan,2016-12-15,77.0,Moderate,27.833333333333332,55.416666666666664,11.625,50.083333333333336,685.4166666666666,23.666666666666668
Guanyuan,2016-12-16,60.0,Moderate,143.875,179.83333333333334,28.083333333333332,104.41666666666667,2300.0,3.0833333333333335
Guanyuan,2016-12-17,115.0,Unhealthy for Sensitive Groups,220.79166666666666,249.875,40.208333333333336,112.75,3437.5,3.375
Guanyuan,2016-12-18,134.0,Unhealthy for Sensitive Groups,238.33333333333334,248.20833333333334,35.041666666666664,117.29166666666667,3675.0,2.875
Guanyuan,2016-12-19,134.0,Unhealthy for Sensitive Groups,273.7916666666667,282.875,32.666666666666664,136.79166666666666,4720.833333333333,2.8333333333333335
Guanyuan,2016-12-20,168.0,Unhealthy,408.1666666666667,420.8333333333333,10.125,149.625,7870.833333333333,2.0833333333333335
Guanyuan,2016-12-21,181.0,Unhealthy,405.9583333333333,416.875,12.083333333333334,165.79166666666666,8060.416666666667,10.208333333333334
Guanyuan,2016-12-22,169.0,Unhealthy,62.208333333333336,62.208333333333336,7.125,45.041666666666664,1133.3333333333333,41.791666666666664
Guanyuan,2016-12-23,88.0,Moderate,34.541666666666664,36.75,10.083333333333334,51.583333333333336,854.1666666666666,24.875
Guanyuan,2016-12-24,77.0,Moderate,124.625,148.58333333333334,32.083333333333336,96.25,2845.8333333333335,17.541666666666668
Guanyuan,2016-12-25,108.0,Unhealthy for Sensitive Groups,150.125,164.95833333333334,38.583333333333336,101.25,2908.3333333333335,19.166666666666668
Guanyuan,2016-12-26,121.0,Unhealthy for Sensitive Groups,46.125,47.583333333333336,15.208333333333334,50.125,945.8333333333334,28.708333333333332
Guanyuan,2016-12-27,91.0,Moderate,38.541666666666664,53.958333333333336,6.291666666666667,44.166666666666664,770.8333333333334,29.625
Guanyuan,2016-12-28,77.0,Moderate,70.20833333333333,77.08333333333333,8.333333333333334,44.875,1141.6666666666667,25.375
Guanyuan,2016-12-29,74.0,Moderate,64.6875,82.47916666666667,16.833333333333332,54.5,1004.1666666666666,18.625
Guanyuan,2016-12-30,110.0,Unhealthy for Sensitive Groups,244.41666666666666,288.7916666666667,26.125,106.29166666666667,3270.8333333333335,4.416666666666667
Guanyuan,2016-12-31,146.0,Unhealthy for Sensitive Groups,337.7916666666667,385.2083333333333,26.416666666666668,139.04166666666666,4483.333333333333,2.0833333333333335
Guanyuan,2017-01-01,198.0,Unhealthy,493.5,552.2916666666666,8.541666666666666,149.33333333333334,6833.333333333333,2.0833333333333335
Guanyuan,2017-01-02,171.0,Unhealthy,202.33333333333334,211.41666666666666,13.958333333333334,104.75,3354.1666666666665,2.0
Guanyuan,2017-01-03,124.0,Unhealthy for Sensitive Groups,280.94166666666666,352.0,19.875,152.83333333333334,5643.75,2.0
Guanyuan,2017-01-04,181.0,Unhealthy,293.80833333333334,423.25,18.5,169.125,6937.5,5.5
Guanyuan,2017-01-05,143.0,Unhealthy for Sensitive Groups,221.25,235.54166666666666,15.791666666666666,117.75,5000.0,3.4166666666666665
Guanyuan,2017-01-06,118.0,Unhealthy for Sensitive Groups,201.58333333333334,203.95833333333334,25.791666666666668,124.04166666666667,4187.5,2.125
Guanyuan,2017-01-07,116.0,Unhealthy for Sensitive Groups,162.33333333333334,162.75,18.75,86.29166666666667,2275.0,6.083333333333333
Guanyuan,2017-01-08,109.0,Unhealthy for Sensitive Groups,30.208333333333332,30.333333333333332,8.833333333333334,39.666666666666664,612.5,48.125
Guanyuan,2017-01-09,103.0,Unhealthy for Sensitive Groups,34.666666666666664,42.520833333333336,5.25,37.416666666666664,602.0833333333334,83.20833333333333
Guanyuan,2017-01-10,102.0,Unhealthy for Sensitive Groups,27.291666666666668,43.25,6.166666666666667,40.666666666666664,237.5,102.5
Guanyuan,2017-01-11,101.0,Unhealthy for Sensitive Groups,78.125,97.41666666666667,25.75,95.625,1229.1666666666667,72.08333333333333
Guanyuan,2017-01-12,119.0,Unhealthy for Sensitive Groups,52.666666666666664,68.125,13.833333333333334,61.208333333333336,395.8333333333333,63.791666666666664
Guanyuan,2017-01-13,106.0,Unhealthy for Sensitive Groups,14.166666666666666,20.541666666666668,8.625,31.958333333333332,216.66666666666666,82.41666666666667
Guanyuan,2017-01-14,95.0,Moderate,23.5,39.625,15.5,55.208333333333336,783.3333333333334,40.75
Guanyuan,2017-01-15,103.0,Unhealthy for Sensitive Groups,49.416666666666664,65.5,15.041666666666666,50.541666666666664,820.8333333333334,35.375
Guanyuan,2017-01-16,76.0,Moderate,95.04166666666667,107.41666666666667,24.458333333333332,75.04166666666667,1679.1666666666667,8.125
Guanyuan,2017-01-17,92.0,Moderate,138.3125,147.41666666666666,30.083333333333332,78.66666666666667,2304.1666666666665,10.833333333333334
Guanyuan,2017-01-18,116.0,Unhealthy for Sensitive Groups,39.75,51.875,11.0,55.708333333333336,470.8333333333333,28.458333333333332
Guanyuan,2017-01-19,80.0,Moderate,49.583333333333336,99.25,17.166666666666668,41.833333333333336,1054.1666666666667,51.25
Guanyuan,2017-01-20,97.0,Moderate,22.791666666666668,34.125,10.0,38.333333333333336,525.0,54.125
Guanyuan,2017-01-21,85.0,Moderate,26.333333333333332,49.333333333333336,10.458333333333334,33.083333333333336,683.3333333333334,65.5
Guanyuan,2017-01-22,91.0,Moderate,27.25,39.375,12.0,47.041666666666664,791.6666666666666,40.625
Guanyuan,2017-01-23,101.0,Unhealthy for Sensitive Groups,31.291666666666668,42.333333333333336,10.625,47.375,791.6666666666666,40.291666666666664
Guanyuan,2017-01-24,86.0,Moderate,90.04166666666667,106.70833333333333,31.291666666666668,78.91666666666667,1454.1666666666667,25.583333333333332
Guanyuan,2017-01-25,111.0,Unhealthy for Sensitive Groups,179.02083333333334,189.4375,51.0625,102.14583333333333,2993.75,16.229166666666668
Guanyuan,2017-01-26,138.0,Unhealthy for Sensitive Groups,161.29166666666666,176.54166666666666,31.75,72.83333333333333,2591.6666666666665,45.5
Guanyuan,2017-01-27,123.0,Unhealthy for Sensitive Groups,61.625,94.29166666666667,35.541666666666664,37.666666666666664,583.3333333333334,106.16666666666667
Guanyuan,2017-01-28,161.0,Unhealthy,359.5833333333333,459.3333333333333,97.54166666666667,80.08333333333333,1662.5,7.583333333333333
Guanyuan,2017-01-29,149.0,Unhealthy for Sensitive Groups,40.291666666666664,81.54166666666667,22.916666666666668,26.291666666666668,916.6666666666666,82.375
Guanyuan,2017-01-30,91.0,Moderate,28.291666666666668,34.958333333333336,12.458333333333334,29.0,575.0,78.33333333333333
Guanyuan,2017-01-31,125.0,Unhealthy for Sensitive Groups,86.95833333333333,94.08333333333333,41.708333333333336,51.583333333333336,1193.75,101.91666666666667
